Timestamp (UTC),CO,NO,NO2,NOx,O3,SO2,PM2.5,PM10,NH3,AQI
2024-12-15T05:00:00Z,327.11,0.51,3.38,3.89,108.72,3.25,47.93,60.29,0.93,112.40716417910448
2024-12-15T06:00:00Z,307.08,0.4,2.38,2.78,117.3,3.16,41.68,52.54,1.22,125.08507462686566
2024-12-15T07:00:00Z,303.75,0.35,2.12,2.47,120.16,3.25,38.22,48.16,1.39,129.3110447761194
2024-12-15T08:00:00Z,300.41,0.34,2.23,2.57,117.3,3.04,31.3,39.47,1.46,125.08507462686566
2024-12-15T09:00:00Z,297.07,0.35,2.38,2.73,114.44,2.77,25.88,32.8,1.47,120.85910447761194
2024-12-15T10:00:00Z,313.76,0.45,3.17,3.62,113.01,3.01,24.24,30.73,1.68,118.74611940298509
2024-12-15T11:00:00Z,357.15,0.57,6.17,6.74,108.72,3.81,25.79,32.62,2.18,112.40716417910448
2024-12-15T12:00:00Z,417.23,0.32,10.88,11.2,101.57,4.47,27.98,35.04,2.75,101.84223880597014
2024-12-15T13:00:00Z,494.0,0.01,16.11,16.12,91.55,4.89,31.93,39.35,3.77,91.55
2024-12-15T14:00:00Z,567.44,0.0,19.71,19.71,82.25,5.13,37.18,45.36,5.32,82.25
2024-12-15T15:00:00Z,614.17,0.0,20.73,20.73,76.53,5.13,42.19,50.95,5.89,76.53
2024-12-15T16:00:00Z,627.52,0.0,19.02,19.02,72.96,4.71,46.99,56.34,5.19,78.01758620689655
2024-12-15T17:00:00Z,634.19,0.0,17.65,17.65,70.1,4.11,52.31,62.08,4.12,87.00655172413794
2024-12-15T18:00:00Z,647.54,0.0,16.79,16.79,66.52,3.58,58.07,67.83,3.07,96.73896551724138
2024-12-15T19:00:00Z,634.19,0.0,14.74,14.74,65.09,2.98,63.49,72.79,2.5,109.50034482758622
2024-12-15T20:00:00Z,627.52,0.0,12.34,12.34,65.09,3.04,68.48,77.27,2.34,126.53517241379312
2024-12-15T21:00:00Z,620.84,0.0,10.02,10.02,66.52,3.22,71.19,78.64,2.15,135.78655172413792
2024-12-15T22:00:00Z,620.84,0.0,8.83,8.83,69.38,3.73,69.41,74.85,1.99,129.70999999999998
2024-12-15T23:00:00Z,627.52,0.0,8.48,8.48,72.96,4.59,65.79,69.92,1.88,117.35206896551726
2024-12-16T00:00:00Z,634.19,0.0,9.0,9.0,79.39,5.72,67.77,71.54,1.68,124.11137931034482
2024-12-16T01:00:00Z,654.22,0.0,11.14,11.14,86.55,6.79,76.41,80.75,1.47,153.60655172413792
2024-12-16T02:00:00Z,727.65,0.14,18.68,18.82,85.12,7.87,91.15,96.86,1.57,201.51206896551727
2024-12-16T03:00:00Z,807.76,2.15,25.02,27.17,87.98,9.42,106.8,113.74,1.47,254.93793103448274
2024-12-16T04:00:00Z,727.65,2.68,17.48,20.16,110.15,9.42,113.0,120.09,0.55,276.1034482758621
2024-12-16T05:00:00Z,660.9,1.84,10.8,12.64,127.32,8.34,112.14,119.26,0.68,273.16758620689654
2024-12-16T06:00:00Z,614.17,0.94,6.17,7.11,148.77,7.21,108.72,115.6,0.74,261.4924137931034
2024-12-16T07:00:00Z,534.06,0.46,3.43,3.89,155.93,5.42,82.66,87.96,0.69,182.165223880597
2024-12-16T08:00:00Z,500.68,0.4,3.04,3.44,155.93,4.89,68.05,72.55,0.82,182.165223880597
2024-12-16T09:00:00Z,507.35,0.4,3.3,3.7,155.93,4.77,62.84,67.21,0.97,182.165223880597
2024-12-16T10:00:00Z,540.73,0.61,5.57,6.18,153.06,5.42,60.26,64.81,1.63,177.9244776119403
2024-12-16T11:00:00Z,600.81,0.87,10.71,11.58,144.48,6.56,58.04,62.96,2.72,165.2465671641791
2024-12-16T12:00:00Z,654.22,0.52,17.99,18.51,127.32,7.03,52.7,57.91,3.7,139.8907462686567
2024-12-16T13:00:00Z,720.98,0.02,23.99,24.01,105.86,6.85,46.65,52.44,5.07,108.18119402985074
2024-12-16T14:00:00Z,787.73,0.0,28.45,28.45,85.83,6.68,43.46,50.83,6.84,85.83
2024-12-16T15:00:00Z,827.79,0.0,30.5,30.5,71.53,6.56,44.11,53.19,6.65,73.15137931034482
2024-12-16T16:00:00Z,834.47,0.0,28.79,28.79,63.66,6.02,47.7,58.18,5.13,79.21724137931035
2024-12-16T17:00:00Z,827.79,0.0,27.08,27.08,57.94,5.48,54.75,66.28,3.93,91.12931034482759
2024-12-16T18:00:00Z,821.11,0.0,26.39,26.39,52.93,4.95,64.28,75.92,3.01,112.19724137931036
2024-12-16T19:00:00Z,794.41,0.0,23.31,23.31,50.78,4.29,73.5,84.22,2.47,143.67241379310343
2024-12-16T20:00:00Z,761.03,0.0,19.71,19.71,51.5,4.17,82.85,92.79,2.18,175.5913793103448
2024-12-16T21:00:00Z,734.33,0.0,16.11,16.11,55.07,4.41,94.18,103.4,1.93,211.85586206896554
2024-12-16T22:00:00Z,707.63,0.0,13.54,13.54,60.8,5.01,106.36,115.12,1.65,253.43586206896552
2024-12-16T23:00:00Z,680.92,0.0,11.82,11.82,66.52,5.54,115.44,123.87,1.57,284.43310344827586
2024-12-17T00:00:00Z,660.9,0.0,11.82,11.82,70.81,5.9,119.72,127.96,1.6,299.04413793103447
2024-12-17T01:00:00Z,680.92,0.0,15.25,15.25,70.81,6.38,118.71,127.15,1.84,295.59620689655173
2024-12-17T02:00:00Z,801.09,0.1,28.45,28.55,60.8,7.75,112.87,122.2,2.47,275.6596551724138
2024-12-17T03:00:00Z,974.66,2.57,44.55,47.12,50.07,9.66,102.57,112.4,3.13,240.49758620689653
2024-12-17T04:00:00Z,1014.71,9.16,39.41,48.57,56.51,10.97,85.84,95.36,3.96,185.7986206896552
2024-12-17T05:00:00Z,921.25,8.94,30.5,39.44,72.96,11.21,72.56,81.66,5.19,140.46344827586208
2024-12-17T06:00:00Z,761.03,4.81,20.22,25.03,108.72,11.56,66.51,74.7,5.51,119.81000000000002
2024-12-17T07:00:00Z,507.35,1.05,6.0,7.05,121.59,7.63,39.0,42.56,2.44,131.42402985074628
2024-12-17T08:00:00Z,480.65,0.57,4.2,4.77,120.16,6.26,33.18,35.75,1.9,129.3110447761194
2024-12-17T09:00:00Z,473.98,0.46,4.54,5.0,115.87,5.42,32.02,34.56,1.8,122.97208955223881
2024-12-17T10:00:00Z,480.65,0.36,6.43,6.79,105.86,5.25,31.47,34.2,1.87,108.18119402985074
2024-12-17T11:00:00Z,514.03,0.31,10.54,10.85,92.98,5.72,31.32,34.36,2.22,92.98
2024-12-17T12:00:00Z,547.41,0.1,15.08,15.18,82.97,6.14,32.65,36.09,2.56,82.97
2024-12-17T13:00:00Z,587.46,0.0,17.82,17.82,77.25,6.62,36.97,41.12,3.13,77.25
2024-12-17T14:00:00Z,640.87,0.0,20.56,20.56,74.39,7.75,43.2,48.78,4.18,74.39
2024-12-17T15:00:00Z,674.25,0.0,21.25,21.25,72.24,8.23,46.18,52.73,4.31,76.64896551724138
2024-12-17T16:00:00Z,687.6,0.0,19.88,19.88,75.1,8.11,49.96,57.22,3.8,83.03586206896551
2024-12-17T17:00:00Z,700.95,0.0,19.36,19.36,81.54,8.34,62.86,71.21,3.48,107.34965517241379
2024-12-17T18:00:00Z,720.98,0.0,19.36,19.36,88.69,8.7,86.42,95.92,3.13,187.77862068965516
2024-12-17T19:00:00Z,727.65,0.0,19.02,19.02,90.84,7.87,105.62,115.4,2.85,250.9096551724138
2024-12-17T20:00:00Z,727.65,0.0,17.48,17.48,87.26,6.38,114.61,124.42,2.88,281.5996551724138
2024-12-17T21:00:00Z,707.63,0.0,14.74,14.74,82.25,5.36,118.23,127.95,3.07,293.95758620689656
2024-12-17T22:00:00Z,687.6,0.0,13.37,13.37,76.53,5.07,116.73,126.11,3.1,288.8368965517242
2024-12-17T23:00:00Z,674.25,0.0,13.19,13.19,72.24,5.6,112.9,121.66,2.6,275.76206896551724
2024-12-18T00:00:00Z,654.22,0.0,14.57,14.57,68.66,6.85,108.39,116.46,2.18,260.3658620689655
2024-12-18T01:00:00Z,667.57,0.0,18.68,18.68,62.23,8.46,100.24,107.93,2.22,232.54344827586206
2024-12-18T02:00:00Z,807.76,0.18,32.56,32.74,47.21,10.01,90.36,98.35,2.72,98.35
2024-12-18T03:00:00Z,1001.36,4.41,44.55,48.96,39.7,12.28,77.37,85.18,3.1,156.88379310344828
2024-12-18T04:00:00Z,961.3,1.84,43.53,45.37,42.92,13.11,57.16,63.04,2.85,95.20137931034483
2024-12-18T05:00:00Z,867.84,1.45,35.64,37.09,52.21,13.11,49.36,54.63,3.51,82.02206896551724
2024-12-18T06:00:00Z,747.68,0.92,28.1,29.02,64.37,13.23,51.27,56.65,3.96,85.24931034482759
2024-12-18T07:00:00Z,540.73,0.21,13.37,13.58,82.97,8.34,36.89,39.9,1.8,82.97
2024-12-18T08:00:00Z,487.33,0.09,9.68,9.77,84.4,6.44,34.71,36.73,1.04,84.4
2024-12-18T09:00:00Z,487.33,0.1,9.17,9.27,82.97,6.26,41.45,43.26,0.72,82.97
2024-12-18T10:00:00Z,507.35,0.17,11.48,11.65,79.39,7.51,43.0,44.9,0.75,79.39
2024-12-18T11:00:00Z,580.79,0.18,18.51,18.69,72.24,9.66,40.23,42.61,1.28,72.24
2024-12-18T12:00:00Z,667.57,0.08,27.08,27.16,64.37,10.73,37.3,40.18,2.01,64.37
2024-12-18T13:00:00Z,747.68,0.0,32.22,32.22,59.37,11.21,38.27,42.07,3.1,63.28379310344828
2024-12-18T14:00:00Z,801.09,0.0,34.27,34.27,56.51,12.04,46.56,51.73,4.5,77.29103448275862
2024-12-18T15:00:00Z,814.44,0.0,32.22,32.22,55.79,11.92,55.3,61.72,5.45,92.05862068965517
2024-12-18T16:00:00Z,801.09,0.0,28.79,28.79,55.07,10.73,57.4,64.45,5.57,95.60689655172413
2024-12-18T17:00:00Z,801.09,0.0,27.08,27.08,51.5,9.3,51.24,58.09,5.13,85.19862068965517
2024-12-18T18:00:00Z,774.38,0.0,25.36,25.36,50.07,8.23,46.43,52.65,4.05,77.07137931034482
2024-12-18T19:00:00Z,720.98,0.0,21.93,21.93,51.5,7.33,43.07,48.31,2.88,71.39413793103448
2024-12-18T20:00:00Z,647.54,0.0,15.94,15.94,55.79,6.79,40.67,45.35,2.15,67.33896551724138
2024-12-18T21:00:00Z,574.11,0.0,10.8,10.8,57.94,6.32,34.46,38.37,1.77,57.94
2024-12-18T22:00:00Z,540.73,0.0,8.74,8.74,55.79,6.5,28.49,31.81,1.54,55.79
2024-12-18T23:00:00Z,520.71,0.0,8.48,8.48,52.21,6.79,26.62,29.75,1.46,52.21
2024-12-19T00:00:00Z,520.71,0.0,9.17,9.17,49.35,6.85,26.7,29.88,1.57,49.35
2024-12-19T01:00:00Z,547.41,0.0,12.17,12.17,46.49,6.97,26.03,29.44,1.82,46.49
2024-12-19T02:00:00Z,654.22,0.07,21.42,21.49,40.41,8.11,26.22,30.26,2.31,43.7
2024-12-19T03:00:00Z,801.09,1.49,32.9,34.39,35.76,10.13,27.84,32.41,2.82,46.4
2024-12-19T04:00:00Z,787.73,1.82,31.19,33.01,45.42,11.92,29.38,33.87,2.91,48.96666666666667
2024-12-19T05:00:00Z,734.33,0.89,25.02,25.91,55.07,12.16,29.96,34.58,3.17,55.07
2024-12-19T06:00:00Z,654.22,0.36,17.14,17.5,72.24,11.56,27.06,31.11,2.94,72.24
2024-12-19T07:00:00Z,520.71,0.21,9.08,9.29,85.12,7.09,15.83,18.07,1.8,85.12
2024-12-19T08:00:00Z,514.03,0.14,8.31,8.45,82.97,6.14,11.82,13.43,1.49,82.97
2024-12-19T09:00:00Z,520.71,0.16,9.25,9.41,80.11,6.56,11.23,12.69,1.5,80.11
2024-12-19T10:00:00Z,560.76,0.21,13.71,13.92,73.67,8.11,11.57,13.11,1.93,73.67
2024-12-19T11:00:00Z,660.9,0.2,24.68,24.88,62.23,10.61,12.95,14.9,2.88,62.23
2024-12-19T12:00:00Z,787.73,0.06,38.73,38.79,47.21,12.4,14.76,17.25,3.86,48.412499999999994
2024-12-19T13:00:00Z,894.55,0.01,47.3,47.31,35.41,12.76,16.56,19.71,4.88,58.91538461538461
2024-12-19T14:00:00Z,934.6,0.01,47.98,47.99,29.68,12.64,17.01,20.66,5.95,59.769743589743584
2024-12-19T15:00:00Z,907.9,0.0,42.16,42.16,30.4,12.04,16.96,20.85,6.46,52.45743589743589
2024-12-19T16:00:00Z,821.11,0.0,32.56,32.56,35.05,10.73,18.0,22.46,6.14,40.7
2024-12-19T17:00:00Z,801.09,0.0,29.13,29.13,35.41,9.78,21.43,27.01,5.32,36.4125
2024-12-19T18:00:00Z,801.09,0.0,29.13,29.13,33.26,8.82,23.0,28.9,4.18,38.333333333333336
2024-12-19T19:00:00Z,821.11,0.01,31.19,31.2,27.54,7.03,23.57,29.45,3.23,39.28333333333334
2024-12-19T20:00:00Z,847.82,0.02,32.56,32.58,21.99,5.54,25.15,31.64,3.48,41.916666666666664
2024-12-19T21:00:00Z,854.49,0.02,31.19,31.21,18.95,5.07,26.83,34.11,4.94,44.71666666666667
2024-12-19T22:00:00Z,847.82,0.02,29.47,29.49,17.34,4.89,28.72,36.74,6.71,47.86666666666667
2024-12-19T23:00:00Z,827.79,0.03,26.73,26.76,16.09,4.11,30.14,38.3,5.57,38.3
2024-12-20T00:00:00Z,807.76,0.09,24.68,24.77,14.48,3.64,30.61,38.67,4.31,38.67
2024-12-20T01:00:00Z,834.47,0.64,27.76,28.4,9.92,4.05,30.92,38.97,3.7,38.97
2024-12-20T02:00:00Z,1028.06,5.98,38.39,44.37,2.03,5.42,32.43,41.06,3.48,53.41620689655172
2024-12-20T03:00:00Z,1308.44,17.88,43.87,61.75,2.3,7.45,32.15,40.11,3.2,54.60589743589743
2024-12-20T04:00:00Z,894.55,2.04,33.93,35.97,27.18,8.82,16.72,20.6,2.18,42.4125
2024-12-20T05:00:00Z,761.03,1.05,25.02,26.07,37.55,9.42,12.02,15.16,2.53,37.55
2024-12-20T06:00:00Z,694.27,0.92,20.05,20.97,42.56,10.01,9.82,12.6,2.85,42.56
2024-12-20T07:00:00Z,594.14,1.23,11.82,13.05,60.08,7.45,8.3,10.23,2.22,60.08
2024-12-20T08:00:00Z,554.08,0.86,9.85,10.71,69.38,6.2,8.52,10.01,1.9,69.38
2024-12-20T09:00:00Z,560.76,0.91,10.02,10.93,76.53,6.44,9.67,11.03,1.88,76.53
2024-12-20T10:00:00Z,600.81,1.38,13.37,14.75,80.11,7.75,11.87,13.52,2.5,80.11
2024-12-20T11:00:00Z,687.6,2.07,21.08,23.15,77.25,8.94,14.56,16.68,3.39,77.25
2024-12-20T12:00:00Z,781.06,1.48,32.22,33.7,64.37,9.06,15.74,18.2,4.02,64.37
2024-12-20T13:00:00Z,974.66,0.07,52.09,52.16,40.41,9.89,17.36,20.75,5.19,64.93358974358975
2024-12-20T14:00:00Z,1308.44,0.28,76.77,77.05,15.2,11.8,21.54,26.75,7.35,95.94179487179487
2024-12-20T15:00:00Z,1522.06,2.18,85.68,87.86,2.91,12.76,25.12,31.93,8.23,105.68
2024-12-20T16:00:00Z,1548.77,3.97,85.0,88.97,0.78,12.64,27.36,35.17,7.16,105.0
2024-12-20T17:00:00Z,1522.06,5.09,82.25,87.34,0.41,11.56,30.04,38.87,5.64,102.25
2024-12-20T18:00:00Z,1441.96,5.76,76.77,82.53,0.27,9.3,31.56,40.88,4.18,95.94179487179487
2024-12-20T19:00:00Z,1375.2,6.93,68.55,75.48,0.08,7.75,31.97,41.64,6.27,85.61410256410255
2024-12-20T20:00:00Z,1335.14,7.49,62.38,69.87,0.03,7.75,32.81,43.42,11.27,77.86205128205128
2024-12-20T21:00:00Z,1295.09,7.04,58.95,65.99,0.03,7.99,34.34,45.53,16.47,73.5525641025641
2024-12-20T22:00:00Z,1308.44,6.98,58.95,65.93,0.0,8.58,36.59,47.18,21.79,73.5525641025641
2024-12-20T23:00:00Z,1335.14,7.38,60.32,67.7,0.0,9.18,39.04,48.33,27.11,75.27384615384615
2024-12-21T00:00:00Z,1335.14,7.93,59.63,67.56,0.01,9.66,40.92,48.61,30.91,74.40692307692308
2024-12-21T01:00:00Z,1348.5,10.51,53.47,63.98,0.0,8.82,42.51,49.49,27.61,70.44793103448276
2024-12-21T02:00:00Z,1468.66,20.12,47.3,67.42,0.47,7.21,45.77,54.6,15.07,75.95620689655173
2024-12-21T03:00:00Z,1695.63,38.0,42.84,80.84,4.96,6.62,49.35,60.25,7.47,82.0051724137931
2024-12-21T04:00:00Z,1014.71,10.51,35.64,46.15,31.47,14.19,31.43,36.34,2.63,51.72655172413793
2024-12-21T05:00:00Z,1068.12,10.17,43.87,54.04,37.19,18.84,33.08,37.72,2.82,54.60589743589743
2024-12-21T06:00:00Z,1161.58,9.72,53.47,63.19,37.91,21.46,33.05,37.49,3.13,66.6674358974359
2024-12-21T07:00:00Z,734.33,2.32,25.7,28.02,60.08,10.97,17.94,20.45,1.85,60.08
2024-12-21T08:00:00Z,567.44,1.2,12.0,13.2,77.96,6.32,14.28,16.17,1.58,77.96
2024-12-21T09:00:00Z,514.03,0.82,7.71,8.53,95.84,5.36,15.47,17.24,1.69,95.84
2024-12-21T10:00:00Z,554.08,1.23,11.48,12.71,103.0,5.48,19.22,21.67,3.13,103.95522388059702
2024-12-21T11:00:00Z,694.27,2.15,24.33,26.48,91.55,6.08,22.93,26.73,5.57,91.55
2024-12-21T12:00:00Z,847.82,1.66,41.47,43.13,67.95,6.5,24.15,29.31,7.79,67.95
2024-12-21T13:00:00Z,1081.47,0.08,65.8,65.88,36.48,7.99,26.64,33.96,11.02,82.15897435897435
2024-12-21T14:00:00Z,1401.9,0.91,90.48,91.39,10.37,10.01,32.43,43.11,14.69,110.48
2024-12-21T15:00:00Z,1735.69,7.6,104.19,111.79,0.48,11.44,39.57,53.65,17.48,124.19
2024-12-21T16:00:00Z,1949.31,13.86,108.3,122.16,0.02,10.97,46.95,63.36,17.48,128.3
2024-12-21T17:00:00Z,1842.5,12.74,97.33,110.07,0.04,8.23,50.26,67.1,12.92,117.33
2024-12-21T18:00:00Z,1375.2,5.25,68.55,73.8,1.74,5.25,43.11,57.36,7.54,85.61410256410255
2024-12-21T19:00:00Z,854.49,0.05,33.24,33.29,16.27,3.07,28.99,37.95,4.24,48.31666666666666
2024-12-21T20:00:00Z,714.3,0.01,19.71,19.72,22.17,2.12,25.9,33.15,2.88,43.166666666666664
2024-12-21T21:00:00Z,640.87,0.0,13.37,13.37,26.82,1.8,24.45,30.54,2.79,40.75
2024-12-21T22:00:00Z,614.17,0.0,10.71,10.71,27.54,1.65,23.92,29.44,3.2,39.866666666666674
2024-12-21T23:00:00Z,607.49,0.01,10.02,10.03,24.68,1.56,23.91,28.74,3.67,39.85
2024-12-22T00:00:00Z,614.17,0.03,10.62,10.65,20.74,1.61,24.18,28.4,4.37,40.300000000000004
2024-12-22T01:00:00Z,647.54,0.26,14.22,14.48,14.84,2.0,24.73,29.22,4.88,41.21666666666667
2024-12-22T02:00:00Z,761.03,2.46,22.62,25.08,5.99,2.74,26.03,31.9,4.62,43.38333333333334
2024-12-22T03:00:00Z,894.55,8.27,27.08,35.35,7.42,3.22,26.8,33.91,4.12,44.66666666666667
2024-12-22T04:00:00Z,654.22,1.66,17.48,19.14,49.35,4.65,19.23,23.3,2.47,49.35
2024-12-22T05:00:00Z,620.84,1.77,13.88,15.65,63.66,6.02,18.27,22.16,3.01,63.66
2024-12-22T06:00:00Z,647.54,1.93,13.71,15.64,78.68,8.58,20.22,24.32,3.74,78.68
2024-12-22T07:00:00Z,540.73,0.85,7.28,8.13,98.71,7.51,18.5,21.32,2.22,98.71
2024-12-22T08:00:00Z,500.68,0.46,5.14,5.6,108.72,6.91,20.22,22.66,1.79,112.40716417910448
2024-12-22T09:00:00Z,494.0,0.37,5.18,5.55,117.3,7.39,22.9,25.35,1.85,125.08507462686566
2024-12-22T10:00:00Z,527.38,0.5,8.4,8.9,121.59,8.58,26.18,29.01,2.5,131.42402985074628
2024-12-22T11:00:00Z,594.14,0.66,15.77,16.43,115.87,9.66,29.55,33.15,3.83,122.97208955223881
2024-12-22T12:00:00Z,667.57,0.32,25.02,25.34,103.0,9.89,31.45,35.88,5.13,103.95522388059702
2024-12-22T13:00:00Z,694.27,0.01,27.76,27.77,87.26,9.42,31.27,36.36,5.95,87.26
2024-12-22T14:00:00Z,634.19,0.0,20.22,20.22,76.53,7.27,26.96,32.09,6.02,76.53
2024-12-22T15:00:00Z,560.76,0.0,13.02,13.02,64.37,4.41,18.59,23.28,5.76,64.37
2024-12-22T16:00:00Z,520.71,0.0,8.91,8.91,56.51,2.62,12.89,16.57,4.43,56.51
2024-12-22T17:00:00Z,507.35,0.0,7.28,7.28,56.51,2.21,12.5,15.61,3.2,56.51
2024-12-22T18:00:00Z,494.0,0.0,6.17,6.17,60.8,2.06,11.04,13.62,2.31,60.8
2024-12-22T19:00:00Z,480.65,0.0,5.23,5.23,60.8,1.88,9.36,11.58,1.9,60.8
2024-12-22T20:00:00Z,480.65,0.0,5.14,5.14,56.51,2.12,10.19,12.71,2.01,56.51
2024-12-22T21:00:00Z,487.33,0.0,5.1,5.1,51.5,2.26,11.24,14.05,2.22,51.5
2024-12-22T22:00:00Z,487.33,0.0,5.23,5.23,47.92,2.32,11.96,14.95,2.44,47.92
2024-12-22T23:00:00Z,494.0,0.0,5.65,5.65,43.99,2.38,12.7,16.14,2.75,43.99
2024-12-23T00:00:00Z,507.35,0.0,6.6,6.6,40.05,2.5,13.3,17.16,3.2,40.05
2024-12-23T01:00:00Z,534.06,0.01,9.51,9.52,36.12,2.89,14.18,18.42,3.58,36.12
2024-12-23T02:00:00Z,600.81,0.19,16.11,16.3,29.68,3.81,15.76,20.75,3.77,29.68
2024-12-23T03:00:00Z,647.54,2.71,18.68,21.39,29.68,4.89,16.93,22.48,3.96,29.68
2024-12-23T04:00:00Z,580.79,2.99,12.68,15.67,45.78,5.25,14.4,19.05,3.48,45.78
2024-12-23T05:00:00Z,500.68,1.84,8.48,10.32,60.08,4.83,12.18,16.23,3.32,60.08
2024-12-23T06:00:00Z,433.92,0.92,5.14,6.06,72.24,4.05,10.23,13.55,2.88,72.24
2024-12-23T07:00:00Z,397.21,0.34,2.83,3.17,81.54,2.41,9.86,12.04,1.88,81.54
2024-12-23T08:00:00Z,403.88,0.2,2.78,2.98,85.12,2.03,11.61,13.51,1.68,85.12
2024-12-23T09:00:00Z,403.88,0.11,3.21,3.32,85.12,2.03,12.12,14.02,1.76,85.12
2024-12-23T10:00:00Z,413.89,0.2,5.06,5.26,82.97,2.56,13.04,15.27,2.28,82.97
2024-12-23T11:00:00Z,453.95,0.57,9.51,10.08,80.11,3.73,14.95,17.97,3.42,80.11
2024-12-23T12:00:00Z,500.68,0.47,15.59,16.06,72.96,4.53,16.43,20.25,4.43,72.96
2024-12-23T13:00:00Z,574.11,0.02,24.33,24.35,57.94,5.25,18.52,23.92,6.21,57.94
2024-12-23T14:00:00Z,654.22,0.0,29.13,29.13,43.99,5.54,21.39,29.29,8.36,43.99
2024-12-23T15:00:00Z,694.27,0.0,29.47,29.47,36.12,5.3,23.73,34.0,9.88,39.550000000000004
2024-12-23T16:00:00Z,700.95,0.0,26.73,26.73,33.26,4.71,25.46,37.23,10.51,42.43333333333334
2024-12-23T17:00:00Z,687.6,0.0,23.65,23.65,34.33,4.29,27.04,39.05,8.99,45.06666666666667
2024-12-23T18:00:00Z,640.87,0.0,20.05,20.05,39.7,3.87,26.77,37.14,6.21,44.61666666666667
2024-12-23T19:00:00Z,587.46,0.0,15.77,15.77,44.7,3.46,25.24,33.84,4.18,44.7
2024-12-23T20:00:00Z,580.79,0.0,14.05,14.05,41.84,3.01,24.98,33.36,3.2,41.84
2024-12-23T21:00:00Z,567.44,0.0,12.51,12.51,38.62,2.8,24.64,32.92,2.91,41.06666666666667
2024-12-23T22:00:00Z,560.76,0.0,12.0,12.0,34.69,2.8,24.48,32.52,2.85,40.800000000000004
2024-12-23T23:00:00Z,560.76,0.0,12.0,12.0,31.11,2.92,24.59,32.2,2.72,40.983333333333334
2024-12-24T00:00:00Z,560.76,0.01,12.85,12.86,28.61,3.19,25.56,32.74,2.6,42.6
2024-12-24T01:00:00Z,600.81,0.04,16.96,17.0,25.39,3.99,27.94,35.13,2.56,46.56666666666667
2024-12-24T02:00:00Z,747.68,0.99,29.13,30.12,17.17,5.54,32.22,40.82,3.01,53.061379310344826
2024-12-24T03:00:00Z,1001.36,11.96,37.01,48.97,15.56,7.51,37.87,48.45,4.18,62.60793103448275
2024-12-24T04:00:00Z,587.46,1.22,20.39,21.61,67.95,10.01,26.51,31.21,1.93,67.95
2024-12-24T05:00:00Z,527.38,1.12,14.74,15.86,78.68,9.42,24.37,28.39,2.03,78.68
2024-12-24T06:00:00Z,514.03,1.15,12.51,13.66,84.4,9.54,24.62,28.58,2.25,84.4
2024-12-24T07:00:00Z,480.65,1.03,9.51,10.54,92.98,8.94,22.99,26.39,2.06,92.98
2024-12-24T08:00:00Z,453.95,0.89,7.37,8.26,101.57,8.11,21.62,24.53,1.99,101.84223880597014
2024-12-24T09:00:00Z,440.6,0.78,6.25,7.03,108.72,7.75,21.76,24.5,2.06,112.40716417910448
2024-12-24T10:00:00Z,453.95,1.01,8.05,9.06,114.44,8.23,23.1,26.06,2.63,120.85910447761194
2024-12-24T11:00:00Z,520.71,1.3,15.25,16.55,108.72,9.54,24.88,28.51,3.77,112.40716417910448
2024-12-24T12:00:00Z,607.49,0.78,26.05,26.83,92.98,10.73,25.3,29.64,4.88,92.98
2024-12-24T13:00:00Z,834.47,0.03,50.72,50.75,54.36,11.21,27.95,34.84,8.04,63.21230769230769
2024-12-24T14:00:00Z,1214.98,0.67,82.25,82.92,15.02,11.8,35.38,46.97,12.54,102.25
2024-12-24T15:00:00Z,1588.82,8.38,98.71,107.09,0.69,12.16,44.82,61.43,15.96,118.71
2024-12-24T16:00:00Z,1815.8,16.32,97.33,113.65,0.02,11.32,53.07,72.96,16.47,117.33
2024-12-24T17:00:00Z,1789.09,17.21,87.74,104.95,0.02,9.42,56.98,77.12,13.3,107.74
2024-12-24T18:00:00Z,1522.06,10.84,72.66,83.5,0.3,7.63,53.83,70.77,8.74,90.7779487179487
2024-12-24T19:00:00Z,921.25,0.09,42.5,42.59,24.32,8.34,41.9,52.23,4.75,69.41724137931034
2024-12-24T20:00:00Z,714.3,0.0,25.7,25.7,36.12,7.39,38.37,46.86,3.07,63.45275862068965
2024-12-24T21:00:00Z,614.17,0.0,18.34,18.34,37.19,6.02,35.99,43.55,2.6,59.43137931034483
2024-12-24T22:00:00Z,580.79,0.0,16.11,16.11,32.9,4.53,34.51,41.74,2.82,56.93068965517241
2024-12-24T23:00:00Z,594.14,0.01,16.45,16.46,26.46,3.73,34.37,41.68,3.29,56.694137931034476
2024-12-25T00:00:00Z,634.19,0.05,19.54,19.59,20.03,3.76,35.06,42.07,3.99,57.86000000000001
2024-12-25T01:00:00Z,761.03,1.17,28.79,29.96,9.39,4.71,37.01,44.75,4.62,61.15482758620689
2024-12-25T02:00:00Z,1108.17,13.52,43.53,57.05,0.65,6.91,42.48,53.32,4.62,70.39724137931034
2024-12-25T03:00:00Z,1628.88,41.13,54.15,95.28,2.95,9.78,48.51,61.31,5.0,80.58586206896551
2024-12-25T04:00:00Z,1054.76,13.97,47.98,61.95,23.6,23.13,30.42,36.77,3.48,59.769743589743584
2024-12-25T05:00:00Z,1014.71,14.75,39.07,53.82,37.91,23.84,27.64,33.44,3.96,48.8375
2024-12-25T06:00:00Z,881.2,10.17,29.13,39.3,61.51,21.7,25.78,31.2,4.24,61.51
